,priceDate,week,minPrice,maxPrice,modalPrice,edited,month,quarter,contWeekDay
2392,2011-09-01,35,600.0,1700.0,1146.0,0,9,3,334
2393,2011-09-02,35,600.0,1800.0,1233.0,0,9,3,334
2394,2011-09-03,35,600.0,1800.0,1233.0,0,9,3,334
2395,2011-09-04,35,600.0,1800.0,1233.0,YES,9,3,334
2396,2011-09-05,36,600.0,1800.0,1233.0,0,9,3,335
2397,2011-09-06,36,600.0,1800.0,1233.0,0,9,3,335
2398,2011-09-07,36,600.0,1750.0,1217.0,0,9,3,335
2399,2011-09-08,36,600.0,1800.0,1225.0,0,9,3,335
2400,2011-09-09,36,800.0,2000.0,1325.0,0,9,3,335
2401,2011-09-10,36,700.0,2000.0,1400.0,0,9,3,335
2402,2011-09-11,36,700.0,2000.0,1400.0,YES,9,3,335
2403,2011-09-12,37,600.0,1900.0,1250.0,0,9,3,336
2404,2011-09-13,37,700.0,2000.0,1321.0,0,9,3,336
2405,2011-09-14,37,700.0,2000.0,1321.0,0,9,3,336
2406,2011-09-15,37,700.0,2200.0,1338.0,0,9,3,336
2407,2011-09-16,37,700.0,2000.0,1321.0,0,9,3,336
2408,2011-09-17,37,700.0,2000.0,1321.0,0,9,3,336
2409,2011-09-18,37,700.0,2000.0,1321.0,YES,9,3,336
2410,2011-09-19,38,700.0,2000.0,1321.0,0,9,3,337
2411,2011-09-20,38,700.0,2000.0,1321.0,0,9,3,337
2412,2011-09-21,38,700.0,2200.0,1458.0,0,9,3,337
2413,2011-09-22,38,800.0,2300.0,1600.0,0,9,3,337
2414,2011-09-23,38,1000.0,2400.0,1717.0,0,9,3,337
2415,2011-09-24,38,1000.0,2200.0,1717.0,0,9,3,337
2416,2011-09-25,38,1000.0,2200.0,1717.0,YES,9,3,337
2417,2011-09-26,39,1000.0,2000.0,1617.0,0,9,3,338
2418,2011-09-27,39,1100.0,2000.0,1600.0,0,9,3,338
2419,2011-09-28,39,1100.0,1800.0,1517.0,0,9,3,338
2420,2011-09-29,39,,,,0,9,3,338
2421,2011-09-30,39,1000.0,1800.0,1483.0,0,9,3,338
2422,2011-10-01,39,875.0,1750.0,1367.0,0,10,4,338
2423,2011-10-02,39,875.0,1750.0,1367.0,YES,10,4,338
2424,2011-10-03,40,900.0,1800.0,1383.0,0,10,4,339
2425,2011-10-04,40,900.0,1800.0,1383.0,0,10,4,339
2426,2011-10-05,40,900.0,2000.0,1433.0,0,10,4,339
2427,2011-10-06,40,850.0,1800.0,1383.0,0,10,4,339
2428,2011-10-07,40,800.0,1750.0,1283.0,0,10,4,339
2429,2011-10-08,40,800.0,1750.0,1283.0,0,10,4,339
2430,2011-10-09,40,800.0,1750.0,1283.0,YES,10,4,339
2431,2011-10-10,41,800.0,1600.0,1233.0,0,10,4,340
2432,2011-10-11,41,800.0,1600.0,1233.0,0,10,4,340
2433,2011-10-12,41,,,,0,10,4,340
2434,2011-10-13,41,600.0,1700.0,1142.0,0,10,4,340
2435,2011-10-14,41,700.0,1600.0,1125.0,0,10,4,340
2436,2011-10-15,41,700.0,1900.0,1142.0,0,10,4,340
2437,2011-10-16,41,700.0,1900.0,1142.0,YES,10,4,340
2438,2011-10-17,42,700.0,2000.0,1225.0,0,10,4,341
2439,2011-10-18,42,700.0,1800.0,1208.0,0,10,4,341
2440,2011-10-19,42,700.0,1800.0,1208.0,0,10,4,341
2441,2011-10-20,42,800.0,2000.0,1308.0,0,10,4,341
2442,2011-10-21,42,800.0,2000.0,1408.0,0,10,4,341
2443,2011-10-22,42,800.0,1800.0,1358.0,0,10,4,341
2444,2011-10-23,42,800.0,1800.0,1358.0,YES,10,4,341
2445,2011-10-24,43,800.0,1700.0,1267.0,0,10,4,342
2446,2011-10-25,43,800.0,1700.0,1267.0,0,10,4,342
2447,2011-10-26,43,800.0,1750.0,1283.0,0,10,4,342
2448,2011-10-27,43,,,,0,10,4,342
2449,2011-10-28,43,800.0,1500.0,1175.0,0,10,4,342
2450,2011-10-29,43,700.0,2000.0,1321.0,0,10,4,342
2451,2011-10-30,43,700.0,2000.0,1321.0,YES,10,4,342
2452,2011-10-31,44,700.0,2200.0,1500.0,0,10,4,343
2453,2011-11-01,44,700.0,2000.0,1467.0,0,11,4,343
2454,2011-11-02,44,500.0,2000.0,1183.0,0,11,4,343
2455,2011-11-03,44,,,,0,11,4,343
2456,2011-11-04,44,,,,0,11,4,343
2457,2011-11-05,44,,,,0,11,4,343
2458,2011-11-06,44,,,,0,11,4,343
2459,2011-11-07,45,,,,0,11,4,344
2460,2011-11-08,45,,,,0,11,4,344
2461,2011-11-09,45,,,,0,11,4,344
2462,2011-11-10,45,,,,0,11,4,344
2463,2011-11-11,45,,,,0,11,4,344
2464,2011-11-12,45,,,,0,11,4,344
2465,2011-11-13,45,,,,0,11,4,344
2466,2011-11-14,46,,,,0,11,4,345
2467,2011-11-15,46,,,,0,11,4,345
2468,2011-11-16,46,,,,0,11,4,345
2469,2011-11-17,46,,,,0,11,4,345
2470,2011-11-18,46,,,,0,11,4,345
2471,2011-11-19,46,,,,0,11,4,345
2472,2011-11-20,46,,,,0,11,4,345
2473,2011-11-21,47,,,,0,11,4,346
2474,2011-11-22,47,,,,0,11,4,346
2475,2011-11-23,47,,,,0,11,4,346
2476,2011-11-24,47,,,,0,11,4,346
2477,2011-11-25,47,,,,0,11,4,346
2478,2011-11-26,47,,,,0,11,4,346
2479,2011-11-27,47,,,,0,11,4,346
2480,2011-11-28,48,,,,0,11,4,347
2481,2011-11-29,48,,,,0,11,4,347
2482,2011-11-30,48,,,,0,11,4,347
2483,2011-12-01,48,,,,0,12,4,347
2484,2011-12-02,48,,,,0,12,4,347
2485,2011-12-03,48,,,,0,12,4,347
2486,2011-12-04,48,,,,0,12,4,347
2487,2011-12-05,49,,,,0,12,4,348
2488,2011-12-06,49,,,,0,12,4,348
2489,2011-12-07,49,,,,0,12,4,348
2490,2011-12-08,49,,,,0,12,4,348
2491,2011-12-09,49,,,,0,12,4,348
2492,2011-12-10,49,,,,0,12,4,348
2493,2011-12-11,49,,,,0,12,4,348
2494,2011-12-12,50,,,,0,12,4,349
2495,2011-12-13,50,,,,0,12,4,349
2496,2011-12-14,50,,,,0,12,4,349
2497,2011-12-15,50,,,,0,12,4,349
2498,2011-12-16,50,,,,0,12,4,349
2499,2011-12-17,50,,,,0,12,4,349
2500,2011-12-18,50,,,,0,12,4,349
2501,2011-12-19,51,,,,0,12,4,350
2502,2011-12-20,51,,,,0,12,4,350
2503,2011-12-21,51,,,,0,12,4,350
2504,2011-12-22,51,,,,0,12,4,350
2505,2011-12-23,51,,,,0,12,4,350
2506,2011-12-24,51,,,,0,12,4,350
2507,2011-12-25,51,,,,0,12,4,350
2508,2011-12-26,52,,,,0,12,4,351
2509,2011-12-27,52,,,,0,12,4,351
2510,2011-12-28,52,,,,0,12,4,351
2511,2011-12-29,52,,,,0,12,4,351
2512,2011-12-30,52,,,,0,12,4,351
2513,2011-12-31,52,700.0,2200.0,1500.0,0,12,4,351
2514,2012-01-01,52,700.0,2200.0,1500.0,YES,1,1,351
2515,2012-01-02,1,,,,0,1,1,352
2516,2012-01-03,1,,,,0,1,1,352
2517,2012-01-04,1,,,,0,1,1,352
2518,2012-01-05,1,,,,0,1,1,352
2519,2012-01-06,1,,,,0,1,1,352
2520,2012-01-07,1,,,,0,1,1,352
2521,2012-01-08,1,,,,0,1,1,352
2522,2012-01-09,2,,,,0,1,1,353
2523,2012-01-10,2,,,,0,1,1,353
2524,2012-01-11,2,,,,0,1,1,353
2525,2012-01-12,2,,,,0,1,1,353
2526,2012-01-13,2,,,,0,1,1,353
2527,2012-01-14,2,,,,0,1,1,353
2528,2012-01-15,2,,,,0,1,1,353
2529,2012-01-16,3,,,,0,1,1,354
2530,2012-01-17,3,,,,0,1,1,354
2531,2012-01-18,3,,,,0,1,1,354
2532,2012-01-19,3,,,,0,1,1,354
2533,2012-01-20,3,,,,0,1,1,354
2534,2012-01-21,3,,,,0,1,1,354
2535,2012-01-22,3,,,,0,1,1,354
2536,2012-01-23,4,,,,0,1,1,355
2537,2012-01-24,4,,,,0,1,1,355
2538,2012-01-25,4,,,,0,1,1,355
2539,2012-01-26,4,,,,0,1,1,355
2540,2012-01-27,4,,,,0,1,1,355
2541,2012-01-28,4,,,,0,1,1,355
2542,2012-01-29,4,,,,0,1,1,355
2543,2012-01-30,5,,,,0,1,1,356
2544,2012-01-31,5,,,,0,1,1,356
2545,2012-02-01,5,,,,0,2,1,356
2546,2012-02-02,5,,,,0,2,1,356
2547,2012-02-03,5,,,,0,2,1,356
2548,2012-02-04,5,,,,0,2,1,356
2549,2012-02-05,5,,,,0,2,1,356
2550,2012-02-06,6,,,,0,2,1,357
2551,2012-02-07,6,,,,0,2,1,357
2552,2012-02-08,6,,,,0,2,1,357
2553,2012-02-09,6,,,,0,2,1,357
2554,2012-02-10,6,,,,0,2,1,357
2555,2012-02-11,6,,,,0,2,1,357
2556,2012-02-12,6,,,,0,2,1,357
2557,2012-02-13,7,,,,0,2,1,358
2558,2012-02-14,7,,,,0,2,1,358
2559,2012-02-15,7,,,,0,2,1,358
2560,2012-02-16,7,,,,0,2,1,358
2561,2012-02-17,7,,,,0,2,1,358
2562,2012-02-18,7,,,,0,2,1,358
2563,2012-02-19,7,,,,0,2,1,358
2564,2012-02-20,8,,,,0,2,1,359
2565,2012-02-21,8,,,,0,2,1,359
2566,2012-02-22,8,,,,0,2,1,359
2567,2012-02-23,8,,,,0,2,1,359
2568,2012-02-24,8,,,,0,2,1,359
2569,2012-02-25,8,,,,0,2,1,359
2570,2012-02-26,8,,,,0,2,1,359
2571,2012-02-27,9,,,,0,2,1,360
2572,2012-02-28,9,,,,0,2,1,360
2573,2012-02-29,9,,,,0,2,1,360
2574,2012-03-01,9,,,,0,3,1,360
2575,2012-03-02,9,,,,0,3,1,360
2576,2012-03-03,9,,,,0,3,1,360
2577,2012-03-04,9,,,,0,3,1,360
2578,2012-03-05,10,,,,0,3,1,361
2579,2012-03-06,10,,,,0,3,1,361
2580,2012-03-07,10,,,,0,3,1,361
2581,2012-03-08,10,,,,0,3,1,361
2582,2012-03-09,10,,,,0,3,1,361
2583,2012-03-10,10,,,,0,3,1,361
2584,2012-03-11,10,,,,0,3,1,361
2585,2012-03-12,11,1000.0,2200.0,1400.0,YES,3,1,362
2586,2012-03-13,11,1000.0,2200.0,1400.0,0,3,1,362
2587,2012-03-14,11,,,,0,3,1,362
2588,2012-03-15,11,,,,0,3,1,362
2589,2012-03-16,11,,,,0,3,1,362
2590,2012-03-17,11,,,,0,3,1,362
2591,2012-03-18,11,,,,0,3,1,362
2592,2012-03-19,12,,,,0,3,1,363
2593,2012-03-20,12,,,,0,3,1,363
2594,2012-03-21,12,,,,0,3,1,363
2595,2012-03-22,12,1000.0,1600.0,1250.0,0,3,1,363
2596,2012-03-23,12,,,,0,3,1,363
2597,2012-03-24,12,,,,0,3,1,363
2598,2012-03-25,12,,,,0,3,1,363
2599,2012-03-26,13,800.0,1550.0,1250.0,0,3,1,364
2600,2012-03-27,13,,,,0,3,1,364
2601,2012-03-28,13,,,,0,3,1,364
2602,2012-03-29,13,,,,0,3,1,364
2603,2012-03-30,13,,,,0,3,1,364
2604,2012-03-31,13,,,,0,3,1,364
2605,2012-04-01,13,,,,0,4,2,364
2606,2012-04-02,14,,,,0,4,2,365
2607,2012-04-03,14,,,,0,4,2,365
2608,2012-04-04,14,,,,0,4,2,365
2609,2012-04-05,14,,,,0,4,2,365
2610,2012-04-06,14,,,,0,4,2,365
2611,2012-04-07,14,,,,0,4,2,365
2612,2012-04-08,14,,,,0,4,2,365
2613,2012-04-09,15,,,,0,4,2,366
2614,2012-04-10,15,,,,0,4,2,366
2615,2012-04-11,15,,,,0,4,2,366
2616,2012-04-12,15,,,,0,4,2,366
2617,2012-04-13,15,,,,0,4,2,366
2618,2012-04-14,15,,,,0,4,2,366
2619,2012-04-15,15,,,,0,4,2,366
2620,2012-04-16,16,,,,0,4,2,367
2621,2012-04-17,16,,,,0,4,2,367
2622,2012-04-18,16,,,,0,4,2,367
2623,2012-04-19,16,,,,0,4,2,367
2624,2012-04-20,16,,,,0,4,2,367
2625,2012-04-21,16,,,,0,4,2,367
2626,2012-04-22,16,,,,0,4,2,367
2627,2012-04-23,17,,,,0,4,2,368
2628,2012-04-24,17,,,,0,4,2,368
2629,2012-04-25,17,,,,0,4,2,368
2630,2012-04-26,17,,,,0,4,2,368
2631,2012-04-27,17,,,,0,4,2,368
2632,2012-04-28,17,,,,0,4,2,368
2633,2012-04-29,17,,,,0,4,2,368
2634,2012-04-30,18,,,,0,4,2,369
2635,2012-05-01,18,,,,0,5,2,369
2636,2012-05-02,18,,,,0,5,2,369
2637,2012-05-03,18,,,,0,5,2,369
2638,2012-05-04,18,,,,0,5,2,369
2639,2012-05-05,18,,,,0,5,2,369
2640,2012-05-06,18,,,,0,5,2,369
2641,2012-05-07,19,,,,0,5,2,370
2642,2012-05-08,19,,,,0,5,2,370
2643,2012-05-09,19,,,,0,5,2,370
2644,2012-05-10,19,,,,0,5,2,370
2645,2012-05-11,19,,,,0,5,2,370
2646,2012-05-12,19,,,,0,5,2,370
2647,2012-05-13,19,,,,0,5,2,370
2648,2012-05-14,20,,,,0,5,2,371
2649,2012-05-15,20,,,,0,5,2,371
2650,2012-05-16,20,,,,0,5,2,371
2651,2012-05-17,20,,,,0,5,2,371
2652,2012-05-18,20,,,,0,5,2,371
2653,2012-05-19,20,,,,0,5,2,371
2654,2012-05-20,20,,,,0,5,2,371
2655,2012-05-21,21,,,,0,5,2,372
2656,2012-05-22,21,,,,0,5,2,372
2657,2012-05-23,21,,,,0,5,2,372
2658,2012-05-24,21,,,,0,5,2,372
2659,2012-05-25,21,,,,0,5,2,372
2660,2012-05-26,21,,,,0,5,2,372
2661,2012-05-27,21,,,,0,5,2,372
2662,2012-05-28,22,,,,0,5,2,373
2663,2012-05-29,22,,,,0,5,2,373
2664,2012-05-30,22,,,,0,5,2,373
2665,2012-05-31,22,,,,0,5,2,373
2666,2012-06-01,22,,,,0,6,2,373
2667,2012-06-02,22,,,,0,6,2,373
2668,2012-06-03,22,,,,0,6,2,373
2669,2012-06-04,23,,,,0,6,2,374
2670,2012-06-05,23,,,,0,6,2,374
2671,2012-06-06,23,,,,0,6,2,374
2672,2012-06-07,23,750.0,2000.0,1325.0,0,6,2,374
2673,2012-06-08,23,,,,0,6,2,374
2674,2012-06-09,23,,,,0,6,2,374
2675,2012-06-10,23,,,,0,6,2,374
2676,2012-06-11,24,,,,0,6,2,375
2677,2012-06-12,24,,,,0,6,2,375
2678,2012-06-13,24,,,,0,6,2,375
2679,2012-06-14,24,,,,0,6,2,375
2680,2012-06-15,24,,,,0,6,2,375
2681,2012-06-16,24,,,,0,6,2,375
2682,2012-06-17,24,,,,0,6,2,375
2683,2012-06-18,25,,,,0,6,2,376
2684,2012-06-19,25,,,,0,6,2,376
2685,2012-06-20,25,,,,0,6,2,376
2686,2012-06-21,25,,,,0,6,2,376
2687,2012-06-22,25,,,,0,6,2,376
2688,2012-06-23,25,,,,0,6,2,376
2689,2012-06-24,25,,,,0,6,2,376
2690,2012-06-25,26,,,,0,6,2,377
2691,2012-06-26,26,,,,0,6,2,377
2692,2012-06-27,26,,,,0,6,2,377
2693,2012-06-28,26,,,,0,6,2,377
2694,2012-06-29,26,,,,0,6,2,377
2695,2012-06-30,26,,,,0,6,2,377
2696,2012-07-01,26,,,,0,7,3,377
2697,2012-07-02,27,,,,0,7,3,378
2698,2012-07-03,27,,,,0,7,3,378
2699,2012-07-04,27,,,,0,7,3,378
2700,2012-07-05,27,,,,0,7,3,378
2701,2012-07-06,27,,,,0,7,3,378
2702,2012-07-07,27,,,,0,7,3,378
2703,2012-07-08,27,,,,0,7,3,378
2704,2012-07-09,28,,,,0,7,3,379
2705,2012-07-10,28,,,,0,7,3,379
2706,2012-07-11,28,,,,0,7,3,379
2707,2012-07-12,28,1333.0,2667.0,1933.0,0,7,3,379
2708,2012-07-13,28,,,,0,7,3,379
2709,2012-07-14,28,,,,0,7,3,379
2710,2012-07-15,28,,,,0,7,3,379
2711,2012-07-16,29,,,,0,7,3,380
2712,2012-07-17,29,,,,0,7,3,380
2713,2012-07-18,29,,,,0,7,3,380
2714,2012-07-19,29,,,,0,7,3,380
2715,2012-07-20,29,,,,0,7,3,380
2716,2012-07-21,29,,,,0,7,3,380
2717,2012-07-22,29,,,,0,7,3,380
2718,2012-07-23,30,,,,0,7,3,381
2719,2012-07-24,30,,,,0,7,3,381
2720,2012-07-25,30,,,,0,7,3,381
2721,2012-07-26,30,,,,0,7,3,381
2722,2012-07-27,30,,,,0,7,3,381
2723,2012-07-28,30,,,,0,7,3,381
2724,2012-07-29,30,,,,0,7,3,381
2725,2012-07-30,31,,,,0,7,3,382
2726,2012-07-31,31,,,,0,7,3,382
2727,2012-08-01,31,,,,0,8,3,382
2728,2012-08-02,31,,,,0,8,3,382
2729,2012-08-03,31,,,,0,8,3,382
2730,2012-08-04,31,,,,0,8,3,382
2731,2012-08-05,31,,,,0,8,3,382
2732,2012-08-06,32,,,,0,8,3,383
2733,2012-08-07,32,,,,0,8,3,383
2734,2012-08-08,32,,,,0,8,3,383
2735,2012-08-09,32,,,,0,8,3,383
2736,2012-08-10,32,,,,0,8,3,383
2737,2012-08-11,32,,,,0,8,3,383
2738,2012-08-12,32,,,,0,8,3,383
2739,2012-08-13,33,,,,0,8,3,384
2740,2012-08-14,33,,,,0,8,3,384
2741,2012-08-15,33,,,,0,8,3,384
2742,2012-08-16,33,,,,0,8,3,384
2743,2012-08-17,33,,,,0,8,3,384
2744,2012-08-18,33,,,,0,8,3,384
2745,2012-08-19,33,,,,0,8,3,384
2746,2012-08-20,34,,,,0,8,3,385
2747,2012-08-21,34,,,,0,8,3,385
2748,2012-08-22,34,,,,0,8,3,385
2749,2012-08-23,34,,,,0,8,3,385
2750,2012-08-24,34,,,,0,8,3,385
2751,2012-08-25,34,,,,0,8,3,385
2752,2012-08-26,34,,,,0,8,3,385
2753,2012-08-27,35,,,,0,8,3,386
2754,2012-08-28,35,,,,0,8,3,386
2755,2012-08-29,35,,,,0,8,3,386
2756,2012-08-30,35,,,,0,8,3,386
2757,2012-08-31,35,,,,0,8,3,386
2758,2012-09-01,35,,,,0,9,3,386
2759,2012-09-02,35,,,,0,9,3,386
2760,2012-09-03,36,1000.0,2167.0,1489.0,YES,9,3,387
2761,2012-09-04,36,1000.0,2167.0,1489.0,0,9,3,387
2762,2012-09-05,36,,,,0,9,3,387
2763,2012-09-06,36,,,,0,9,3,387
2764,2012-09-07,36,,,,0,9,3,387
2765,2012-09-08,36,,,,0,9,3,387
2766,2012-09-09,36,,,,0,9,3,387
2767,2012-09-10,37,1333.0,2667.0,1933.0,0,9,3,388
2768,2012-09-11,37,1000.0,2100.0,1390.0,0,9,3,388
2769,2012-09-12,37,,,,0,9,3,388
2770,2012-09-13,37,,,,0,9,3,388
2771,2012-09-14,37,,,,0,9,3,388
2772,2012-09-15,37,,,,0,9,3,388
2773,2012-09-16,37,,,,0,9,3,388
2774,2012-09-17,38,,,,0,9,3,389
2775,2012-09-18,38,,,,0,9,3,389
2776,2012-09-19,38,,,,0,9,3,389
2777,2012-09-20,38,,,,0,9,3,389
2778,2012-09-21,38,,,,0,9,3,389
2779,2012-09-22,38,,,,0,9,3,389
2780,2012-09-23,38,,,,0,9,3,389
2781,2012-09-24,39,1000.0,2000.0,1415.0,0,9,3,390
2782,2012-09-25,39,1000.0,2100.0,1420.0,0,9,3,390
2783,2012-09-26,39,1000.0,2000.0,1420.0,0,9,3,390
2784,2012-09-27,39,1000.0,2100.0,1415.0,0,9,3,390
2785,2012-09-28,39,1000.0,2125.0,1500.0,0,9,3,390
2786,2012-09-29,39,1000.0,2100.0,1425.0,0,9,3,390
2787,2012-09-30,39,1000.0,2100.0,1425.0,YES,9,3,390
2788,2012-10-01,40,1000.0,2000.0,1405.0,0,10,4,391
2789,2012-10-02,40,,,,0,10,4,391
2790,2012-10-03,40,1000.0,2000.0,1405.0,0,10,4,391
2791,2012-10-04,40,1000.0,2100.0,1460.0,0,10,4,391
2792,2012-10-05,40,1000.0,1900.0,1400.0,0,10,4,391
2793,2012-10-06,40,1000.0,2000.0,1410.0,0,10,4,391
2794,2012-10-07,40,1000.0,2000.0,1410.0,YES,10,4,391
2795,2012-10-08,41,1000.0,1800.0,1375.0,0,10,4,392
2796,2012-10-09,41,1000.0,1800.0,1375.0,0,10,4,392
2797,2012-10-10,41,1000.0,1900.0,1365.0,0,10,4,392
2798,2012-10-11,41,1000.0,2100.0,1390.0,0,10,4,392
2799,2012-10-12,41,1000.0,2100.0,1390.0,0,10,4,392
2800,2012-10-13,41,1000.0,2200.0,1400.0,0,10,4,392
2801,2012-10-14,41,1000.0,2200.0,1400.0,YES,10,4,392
2802,2012-10-15,42,900.0,1900.0,1325.0,0,10,4,393
2803,2012-10-16,42,900.0,1700.0,1275.0,0,10,4,393
2804,2012-10-17,42,900.0,1800.0,1285.0,0,10,4,393
2805,2012-10-18,42,900.0,1700.0,1275.0,0,10,4,393
2806,2012-10-19,42,1000.0,1600.0,1275.0,0,10,4,393
2807,2012-10-20,42,1000.0,1600.0,1275.0,0,10,4,393
2808,2012-10-21,42,1000.0,1600.0,1275.0,YES,10,4,393
2809,2012-10-22,43,1000.0,1600.0,1250.0,0,10,4,394
2810,2012-10-23,43,1000.0,1700.0,1263.0,0,10,4,394
2811,2012-10-24,43,1000.0,1700.0,1310.0,0,10,4,394
2812,2012-10-25,43,1000.0,1600.0,1250.0,0,10,4,394
2813,2012-10-26,43,800.0,1550.0,1250.0,0,10,4,394
2814,2012-10-27,43,800.0,1600.0,1050.0,0,10,4,394
2815,2012-10-28,43,800.0,1600.0,1050.0,YES,10,4,394
2816,2012-10-29,44,1000.0,1600.0,1275.0,0,10,4,395
2817,2012-10-30,44,1000.0,1700.0,1310.0,0,10,4,395
2818,2012-10-31,44,1000.0,1600.0,1275.0,0,10,4,395
2819,2012-11-01,44,1000.0,1700.0,1300.0,0,11,4,395
2820,2012-11-02,44,1000.0,1600.0,1275.0,0,11,4,395
2821,2012-11-03,44,1000.0,2167.0,1489.0,0,11,4,395
2822,2012-11-04,44,1000.0,2167.0,1489.0,YES,11,4,395
2823,2012-11-05,45,1000.0,1600.0,1275.0,0,11,4,396
2824,2012-11-06,45,1000.0,1700.0,1300.0,0,11,4,396
2825,2012-11-07,45,1000.0,1600.0,1275.0,0,11,4,396
2826,2012-11-08,45,1000.0,1500.0,1250.0,0,11,4,396
2827,2012-11-09,45,1000.0,1600.0,1300.0,0,11,4,396
2828,2012-11-10,45,1000.0,1650.0,1300.0,0,11,4,396
2829,2012-11-11,45,1000.0,1650.0,1300.0,YES,11,4,396
2830,2012-11-12,46,1000.0,1500.0,1238.0,0,11,4,397
2831,2012-11-13,46,1000.0,1500.0,1238.0,0,11,4,397
2832,2012-11-14,46,,,,0,11,4,397
2833,2012-11-15,46,,,,0,11,4,397
2834,2012-11-16,46,1000.0,1700.0,1300.0,0,11,4,397
2835,2012-11-17,46,1000.0,1750.0,1313.0,0,11,4,397
2836,2012-11-18,46,1000.0,1750.0,1313.0,YES,11,4,397
2837,2012-11-19,47,1000.0,1800.0,1363.0,0,11,4,398
2838,2012-11-20,47,1000.0,2000.0,1438.0,0,11,4,398
2839,2012-11-21,47,1200.0,2250.0,1688.0,0,11,4,398
2840,2012-11-22,47,1200.0,2200.0,1638.0,0,11,4,398
2841,2012-11-23,47,1250.0,2250.0,1750.0,0,11,4,398
2842,2012-11-24,47,1250.0,2500.0,1875.0,0,11,4,398
2843,2012-11-25,47,1250.0,2500.0,1875.0,YES,11,4,398
2844,2012-11-26,48,1250.0,2250.0,1788.0,0,11,4,399
2845,2012-11-27,48,1375.0,2250.0,1813.0,0,11,4,399
2846,2012-11-28,48,1500.0,2500.0,1925.0,0,11,4,399
2847,2012-11-29,48,1500.0,4000.0,2443.0,0,11,4,399
2848,2012-11-30,48,500.0,4000.0,2427.0,0,11,4,399
2849,2012-12-01,48,1500.0,4000.0,2443.0,0,12,4,399
2850,2012-12-02,48,1500.0,4000.0,2443.0,YES,12,4,399
2851,2012-12-03,49,1000.0,4000.0,2243.0,0,12,4,400
2852,2012-12-04,49,1000.0,3800.0,2183.0,0,12,4,400
2853,2012-12-05,49,1000.0,4000.0,2217.0,0,12,4,400
2854,2012-12-06,49,1000.0,4000.0,2217.0,0,12,4,400
2855,2012-12-07,49,1000.0,4200.0,2250.0,0,12,4,400
2856,2012-12-08,49,1000.0,4000.0,2250.0,0,12,4,400
2857,2012-12-09,49,1000.0,4000.0,2250.0,YES,12,4,400
2858,2012-12-10,50,1000.0,1900.0,1365.0,0,12,4,401
2859,2012-12-11,50,1000.0,4000.0,2250.0,0,12,4,401
2860,2012-12-12,50,1000.0,4000.0,2250.0,0,12,4,401
2861,2012-12-13,50,1050.0,4400.0,2417.0,0,12,4,401
2862,2012-12-14,50,1050.0,4000.0,2283.0,0,12,4,401
2863,2012-12-15,50,1000.0,4000.0,2283.0,0,12,4,401
2864,2012-12-16,50,1000.0,4000.0,2283.0,YES,12,4,401
2865,2012-12-17,51,3200.0,3600.0,3360.0,0,12,4,402
2866,2012-12-18,51,3000.0,3500.0,3280.0,0,12,4,402
2867,2012-12-19,51,3000.0,3500.0,3280.0,0,12,4,402
2868,2012-12-20,51,3200.0,3600.0,3400.0,0,12,4,402
2869,2012-12-21,51,3200.0,4000.0,3560.0,0,12,4,402
2870,2012-12-22,51,3200.0,4000.0,3560.0,0,12,4,402
2871,2012-12-23,51,3200.0,4000.0,3560.0,YES,12,4,402
2872,2012-12-24,52,3200.0,3800.0,3400.0,0,12,4,403
2873,2012-12-25,52,3200.0,3600.0,3360.0,0,12,4,403
2874,2012-12-26,52,3000.0,3500.0,3280.0,0,12,4,403
2875,2012-12-27,52,3000.0,3500.0,3280.0,0,12,4,403
2876,2012-12-28,52,3000.0,3500.0,3280.0,0,12,4,403
2877,2012-12-29,52,3000.0,3500.0,3280.0,0,12,4,403
2878,2012-12-30,52,3000.0,3500.0,3280.0,YES,12,4,403
2879,2012-12-31,1,3000.0,3500.0,3280.0,0,12,4,404
2880,2013-01-01,1,3000.0,3500.0,3280.0,0,1,1,404
2881,2013-01-02,1,3000.0,3600.0,3280.0,0,1,1,404
2882,2013-01-03,1,2800.0,3400.0,3040.0,0,1,1,404
2883,2013-01-04,1,3000.0,3600.0,3360.0,0,1,1,404
2884,2013-01-05,1,3000.0,4000.0,3480.0,0,1,1,404
2885,2013-01-06,1,3000.0,4000.0,3480.0,YES,1,1,404
2886,2013-01-07,2,3000.0,4000.0,3480.0,0,1,1,405
2887,2013-01-08,2,3000.0,3800.0,3200.0,0,1,1,405
2888,2013-01-09,2,3000.0,3500.0,3260.0,0,1,1,405
2889,2013-01-10,2,3000.0,3500.0,3260.0,0,1,1,405
2890,2013-01-11,2,3000.0,3520.0,3280.0,0,1,1,405
2891,2013-01-12,2,3200.0,4000.0,3600.0,0,1,1,405
2892,2013-01-13,2,3200.0,4000.0,3600.0,YES,1,1,405
2893,2013-01-14,3,3200.0,4000.0,3600.0,0,1,1,406
2894,2013-01-15,3,3200.0,4000.0,3600.0,0,1,1,406
2895,2013-01-16,3,3300.0,4340.0,3760.0,0,1,1,406
2896,2013-01-17,3,3200.0,4200.0,3600.0,0,1,1,406
2897,2013-01-18,3,3200.0,4000.0,3600.0,0,1,1,406
2898,2013-01-19,3,3200.0,4000.0,3600.0,0,1,1,406
2899,2013-01-20,3,3200.0,4000.0,3600.0,YES,1,1,406
2900,2013-01-21,4,3200.0,4200.0,3700.0,0,1,1,407
